name,phone,email,mc,dot,street,state,city,dot_apply_date,mc_appy_date,mc_grant_date,power_unit,driver_total,mcs_file_date
MILECORE TRANSPORTATION LLC,(623) 866-8258,MGMT@MILECORETRANSPORTATION.COM,1289094,3692983,3930 W FREMONT RD,AZ,PHOENIX,03-AUG-21,08/06/2021,20210830,1,2,18-AUG-21
RF TRANSPORT & LIVESTOCK LLC,(903) 493-2591,VAQUEROSOLITARIO66@GMAIL.COM,1290112,3694370,41738 W OLNEY AVE,AZ,TONOPAH,04-AUG-21,08/09/2021,20210830,1,1,28-DEC-21
HEALTH SQUARED LLC,(301) 366-5675,WEALTHSQ@GMAIL.COM,1292018,3696946,10401 S 44TH PL,AZ,PHOENIX,09-AUG-21,08/12/2021,20210830,1,2,09-AUG-21
ANTHONY EF TRANSPORTATION INC,(623) 210-3025,JOESLANDIRODRIGUESMONATARO@GMAIL.COM,1186850,3547508,3750 HOLLISTER DR UNIT 101,AZ,LK HAVASU CTY,11-JAN-21,01/14/2021,20210304,2,4,22-FEB-21
GABRIELA MAITE ARAUJO,(623) 308-9179,GMARAUJO32@GMAIL.COM,1197169,3562701,1109 N 6TH ST,AZ,BUCKEYE,03-FEB-21,02/09/2021,20210304,1,1,09-FEB-21
CROWN TRUCKING SERVICES LLC,(760) 886-8303,ALEXCAMPOS846610@GMAIL.COM,1199527,3566042,14935 N 137TH LN,AZ,SURPRISE,08-FEB-21,02/11/2021,20210304,2,2,08-FEB-21
ELITE AUTO LOGISTICS LLC,(520) 349-0123,ELITEAUTOLOGISTICS2021@GMAIL.COM,1200055,3566843,6342 E KOUFAX LANE,AZ,TUCSON,09-FEB-21,02/12/2021,20210304,1,1,10-MAR-21
G&S TRUCKING CO LLC,(623) 337-0729,GNSFREIGHTBROKERSLLC@GMAIL.COM,1200352,3567278,4242 N 87TH LN,AZ,PHOENIX,10-FEB-21,02/16/2021,20210304,1,1,27-SEP-21
BERNABE TRANSPORTATION LLC,(928) 271-0009,JBERNABESLHS02@OUTLOOK.COM,1200459,3567422,643 E CACTUS ST,AZ,SOMERTON,10-FEB-21,02/16/2021,20210304,1,1,10-FEB-21
MRT TRUCKING LLC,(520) 263-7646,MISA_38018@HOTMAIL.COM,1225098,3603870,9 GARDEN VIEW CT,AZ,NOGALES,02-APR-21,04/07/2021,20210616,1,1,02-APR-21
TRETTA TRANSPORT LLC,(602) 918-9472,BRETTTRETTA@GMAIL.COM,1227549,3607461,4927 E DOWNING ST,AZ,MESA,07-APR-21,04/12/2021,20210616,1,1,07-APR-21
OPTIMUS PRIME LLC,(602) 802-5020,INFO@OPTIMUSPRIMES.NET,1230930,3612413,4120 S MILL AVE APT B208,AZ,TEMPE,14-APR-21,04/19/2021,20210616,1,2,07-JUL-21
ORTLAM READY MIX LLC,(520) 848-9693,LAROCA0220@ICLOUD.COM,1242926,3629548,916 E 12TH ST,AZ,DOUGLAS,06-MAY-21,05/11/2021,20210616,1,1,06-MAY-21
VICTORY LAP LLC,(903) 851-5069,VICTORYLOGISTICS88@GMAIL.COM,1249945,3565342,1821 E SANDRA TERRACE,AZ,PHOENIX,07-FEB-21,05/25/2021,20210616,2,3,11-JUN-21
AMG TRUCKING AND LOGISTICS LLC,(602) 699-6102,MRANTONIOGARCIA1107@GMAIL.COM,1252055,3642193,6854 S 70TH DR,AZ,LAVEEN,24-MAY-21,05/27/2021,20210616,2,2,04-JUL-21
HICKMAN & ASSOCIATES ENTERPRISE INC,(877) 751-6312,OZELL@SJTANDL.COM,1010459,3225757,17955 N 168TH LANE,AZ,SURPRISE,26-DEC-18,06/14/2021,20210630,1,1,28-OCT-21
DLT TRANSPORTATION LLC,(928) 261-6891,DLT_RAUL@YAHOO.COM,1180235,3538028,4178 W 7TH ST,AZ,YUMA,17-DEC-20,12/22/2020,20210630,1,1,17-JUN-21
KRONOS TRANSPORTATION LLC,(623) 999-0233,KRONOSTRANSPORTLLC@GMAIL.COM,1184353,3543982,6513 W ELWOOD ST,AZ,PHOENIX,05-JAN-21,01/08/2021,20210630,2,2,30-DEC-21
JMG TRUCKING LLC,(714) 471-8794,MAVERICK6885@GMAIL.COM,1219741,3596006,1701 LEARY CT,AZ,RIO RICO,23-MAR-21,03/26/2021,20210630,1,1,09-JUL-21
THOMPSON LOGISTICS LLC,(623) 238-9129,REGINALDJUNE22@YAHOO.COM,1241255,3627186,7413 W MOUNTAIN VIEW RD,AZ,PEORIA,04-MAY-21,05/07/2021,20210630,1,1,17-MAY-21
TVM CARRIER LLC,(480) 453-5327,TEVIMO2015@YAHOO.COM,1247201,3635489,7640 S POWER RD APT 1143,AZ,GILBERT,14-MAY-21,05/19/2021,20210630,1,1,01-JUL-21
OCHO TRUCKING LLC,(504) 942-9456,OCHOTRUCKING@AOL.COM,1258745,3651421,4710 W VALENCIA DR,AZ,LAVEEN,07-JUN-21,06/10/2021,20210630,1,1,07-JUN-21
JV LAND TO TRANSPORT LLC,(602) 228-6197,ELFREDY777@YAHOO.COM,1260201,3607888,415 W HARWELL RD,AZ,PHOENIX,08-APR-21,06/14/2021,20210630,1,1,26-AUG-21
COR LOGISTICS LLC,(623) 322-3019,CS.CORLOGISTICS@GMAIL.COM,1068503,3345334,417 S 114TH AVE,AZ,AVONDALE,11-OCT-19,04/15/2021,20210629,2,2,04-AUG-20
ZOFFANYXPRESS LLC,(972) 703-1233,FIDELEMBOH@GMAIL.COM,1114740,3436282,2705 S ALMA SCHOOL RD STE 2,AZ,CHANDLER,04-JUN-20,06/09/2020,20210629,3,3,02-AUG-21
CAMPBELL'S LOGISTICS LLC,(904) 610-8301,CCAM3422@GMAIL.COM,1227348,3207975,3108 S FAIRWAY DR,AZ,TEMPE,02-NOV-18,04/12/2021,20210629,1,1,02-JUL-21
BRYKAR LOGISTICS INC,(310) 743-4830,BRYKARLOGISTICSINC@GMAIL.COM,1243464,3630259,2550 W UNION HILLS DR STE 350,AZ,PHOENIX,07-MAY-21,05/12/2021,20210629,1,1,07-MAY-21
CHARLES D KONARSKA,(619) 884-4601,DAVID.KONARSKA@GMAIL.COM,1248360,3637078,3958 BEAR DRIVE,AZ,LAKE HAVASU CITY,17-MAY-21,05/20/2021,20210629,1,1,23-AUG-21
FINITO LLC,(480) 930-7624,FINITOHAULING@GMAIL.COM,1253479,3644175,140 W IVYGLEN ST,AZ,MESA,26-MAY-21,06/01/2021,20210629,2,1,27-JUL-21
ENVABE TRANSPORTS LLC,(770) 568-5207,HOTDAYTOSELLSMILE@GMAIL.COM,1255197,3646472,1410 E ELGIN ST,AZ,GILBERT,29-MAY-21,06/03/2021,20210629,1,1,29-MAY-21
RBL TRANSPORT LLC,(602) 483-0496,RBLTRANSPORT1@GMAIL.COM,1258346,3650842,4748 W SIERRA VISTA DR APT 253,AZ,GLENDALE,06-JUN-21,06/09/2021,20210629,1,4,06-JUN-21
HOTTWHEELS TRANSPORT LLC,(623) 219-5193,FLETCHMAN70@GMAIL.COM,1258883,3651603,7310 W WOOD ST,AZ,PHOENIX,07-JUN-21,06/10/2021,20210629,1,1,07-JUN-21
DNDC 777 TRUCKING INC,(916) 430-9774,DNDC9999@GMAIL.COM,1138252,3474483,8008 NORTH PURPLE ASTER PL,AZ,TUCSON,21-AUG-20,08/26/2020,20210319,1,1,20-SEP-21
HAMPTON'S MOVING SERVICES LLC,(480) 656-3457,MELISSA@HAMPTONSMOVINGSERVICECS.COM,1187566,3473043,32634 N 50TH ST,AZ,CAVE CREEK,19-AUG-20,01/25/2021,20210319,1,1,22-MAR-21
AMRO EXPRESS LLC,(480) 822-9468,AMROEXPRESSLLC@GMAIL.COM,1190599,3552974,35402 N 30TH AVE,AZ,PHOENIX,19-JAN-21,03/03/2021,20210319,2,1,04-JAN-22
FAT CAT LOGISTICS LLC,(520) 477-1301,FATCATLOGISTICSLLC@GMAIL.COM,1206970,3577124,4764 E SUNRISE DR # 431,AZ,TUCSON,25-FEB-21,03/02/2021,20210319,1,1,13-APR-21
K&J DISTRIBUTING LLC,(303) 653-2419,KHRIS0188@GMAIL.COM,1208119,3457656,830 N THOMPSON AVE,AZ,AJO,22-JUL-20,03/04/2021,20210319,1,1,26-MAR-21
A C TRANSPORTATION LLC,(602) 515-3973,OSDENYSPEREZ@GMAIL.COM,1208558,3579457,3622 W COCHISE DR,AZ,PHOENIX,02-MAR-21,03/05/2021,20210319,1,1,13-MAY-21
R & J TRUCKING LLC,(520) 273-1997,RANDJTRUCKINGLLC@OUTLOOK.COM,1208645,3558965,1616 E BANTAM RD UNIT 61,AZ,TUCSON,27-JAN-21,03/05/2021,20210319,2,4,27-JAN-21
LIVE UMBRELLA TRUCKING INC,(602) 245-2100,TERRELLDANSBY@GMAIL.COM,1029552,3264364,1532 E WINSTON DR,AZ,PHOENIX,26-MAR-19,01/29/2021,20210212,1,1,25-JAN-21
ICOMPLETE MOVING LLC,(602) 908-6816,ICOMPLETEMOVING@OUTLOOK.COM,1061122,3330274,9502 W MARIPOSA ST,AZ,PHOENIX,03-SEP-19,01/29/2021,20210212,2,1,02-JUN-21
RLT LOGISTICS LLC,(602) 291-5127,RLTLOGISTICS21@GMAIL.COM,1182179,3538109,8201 S PALO VERDE RD,AZ,BUCKEYE,17-DEC-20,12/30/2020,20210212,5,4,14-OCT-21
FRANCISCO JAVIER MARTINEZ LOPEZ,(653) 162-4189,MARTINEZTRANSPORT2020@OUTLOOK.COM,1192380,3555676,3497 S CACTUS WREN WAY,AZ,YUMA,22-JAN-21,01/27/2021,20210212,1,1,02-AUG-21
BIG W TRUCKING LLC,(312) 459-3747,WASEEM_NONA_WASEEM@YAHOO.COM,1193260,3556948,14927 N 133RD LN,AZ,SURPRISE,25-JAN-21,01/28/2021,20210212,1,1,31-AUG-21
WILDCAT EXPRESS LLC,(253) 777-7147,PATTY33@GMAIL.COM,1193905,3557906,19910 S SONOITA HWY,AZ,VAIL,26-JAN-21,01/29/2021,20210212,1,1,03-AUG-21
AJ BROTHERS LLC,(928) 575-6523,TORRESJ02@OUTLOOK.COM,1190432,3552733,1209 W AGENCY AVE,AZ,PARKER,18-JAN-21,01/21/2021,20210413,1,1,18-JAN-21
OXFORD EXPRESS LLC,(866) 269-0507,OXFORDEXPRESSLLC@GMAIL.COM,1201786,3569352,11811 NORTH TATUM BLVD SUITE 3031,AZ,PHOENIX,12-FEB-21,02/18/2021,20210413,8,8,23-AUG-21
HNIC LLC,(480) 652-5372,HNIC.LLC@OUTLOOK.COM,1207861,3578394,203 W DARROW ST,AZ,PHOENIX,01-MAR-21,03/04/2021,20210413,1,2,05-APR-21
BLUSKII TRUCKING LLC,(340) 277-8762,REPAW63@HOTMAIL.COM,1219421,3595535,8902 N 19TH AVE APT 3113,AZ,PHOENIX,23-MAR-21,03/26/2021,20210413,1,2,06-APR-21
MVP LOGISTICS LLC,(623) 326-4212,MVPLOGISTICSAZ@GMAIL.COM,1179112,3535669,14519 W LA REATA AVE,AZ,GOODYEAR,14-DEC-20,12/18/2020,20210115,1,1,19-JAN-21
TLC FARMING EXPRESS LLC,(928) 726-1541,JVELASCO@TLCFARMING.COM,1214848,3588833,350 W 16TH ST STE 401,AZ,YUMA,15-MAR-21,03/18/2021,20210519,6,6,31-MAR-21
CHATA LOGISTICS LLC,(602) 476-4003,REGULATORY@FINOCOMPANY.COM,1215541,3558121,10352 W YUMA ST,AZ,TOLLESON,26-JAN-21,03/19/2021,20210519,1,1,23-MAR-21
BIG DADDY LOGISTICS LLC,(626) 488-7483,PAUL_ROJAS24@YAHOO.COM,1224444,3602889,6161 W MCDOWELL RD APT 2063,AZ,PHOENIX,01-APR-21,04/08/2021,20210519,3,3,26-MAY-21
TRANSPORT KING LLC,(786) 631-1392,TRANSPORTKINGLLC@ICLOUD.COM,1228094,3608249,5136 W GLENN DR UNIT 53,AZ,GLENDALE,08-APR-21,04/13/2021,20210519,1,1,30-AUG-21
OMER DRINA,(602) 459-4838,OMER_DRINA@MSN.COM,1230294,2112711,6383 N 78TH DR,AZ,GLENDALE,20-JAN-11,04/16/2021,20210519,1,1,06-AUG-21
WARRIORS TRUCKING LLC,(917) 962-7176,WARRIORSTRUCKINGAZ@GMAIL.COM,1234214,3617171,17578 W IRONWOOD ST,AZ,SURPRISE,21-APR-21,04/26/2021,20210519,1,1,04-MAY-21
BERNAL EXPRESS LLC,(520) 414-5244,BENRALSDELIVERING@GMAIL.COM,1234975,3570801,8621 W MISSION HILLS DR,AZ,ARIZONA CITY,16-FEB-21,04/27/2021,20210519,1,1,17-MAY-21
KING TRANSPORT LLC,(480) 738-2379,KINGOFCARSLLC@GMAIL.COM,1238220,3319196,233 W ROESER RD,AZ,PHOENIX,05-AUG-19,05/03/2021,20210519,1,2,28-APR-21
L & Y TRANSPORT LLC,(702) 971-5175,LUISDEALIS01@GMAIL.COM,1238339,3623069,2121 W ROYAL PALM RD APT 1002,AZ,PHOENIX,28-APR-21,05/03/2021,20210519,1,1,28-APR-21
TELLEZ AUTO TRANSPORT LLC,(623) 388-7712,GEORGEBARTENDER53@GMAIL.COM,1298798,3706133,601 N 68TH LN # 167,AZ,PHOENIX,20-AUG-21,08/25/2021,20211021,1,1,20-AUG-21
OEP TRANZIT LLC,(602) 554-4543,OEPTRANZIT@TCSPHOENIX.COM,1305127,3714736,310 N DOBSON RD STE 6,AZ,MESA,02-SEP-21,09/08/2021,20211021,1,1,02-SEP-21
ECORP LOGISTICS LLC,(818) 300-1473,GO26MOBILE@GMAIL.COM,1308031,3414165,1846 E INNOVATION PARK DR SUITE 100,AZ,ORO VALLEY,01-APR-20,10/05/2021,20211021,1,1,27-SEP-21
DIGO TRANSPORT LLC,(623) 999-8847,JOSTELORE@ICLOUD.COM,1319665,3734639,13417 N EL FRIO ST,AZ,EL MIRAGE,30-SEP-21,10/05/2021,20211021,1,1,30-SEP-21
DIRECT CARRIER RESOURCES LLC,(520) 686-3255,DIRECTCARRIERRESOURCES@GMAIL.COM,1266019,3567601,998 PASEO GUEBABI,AZ,RIO RICO,10-FEB-21,06/24/2021,20210812,1,1,18-JUN-21
ADL EXPRESS LLC,(623) 383-0052,ALEXDELEON1793@GMAIL.COM,1274251,3672731,737 S HEBER RD,AZ,GOLDEN VALLEY,06-JUL-21,07/09/2021,20210812,1,1,20-AUG-21
VARGAS TRANSPORTATION LLC,(602) 525-7459,VMARIO293@GMAIL.COM,1277975,3677890,6645 S 12TH ST,AZ,PHOENIX,13-JUL-21,07/16/2021,20210812,1,1,04-AUG-21
MS ELITE TRUCKING LLC,(916) 827-9876,MS.ELITETRUCKING@GMAIL.COM,1278991,3679282,8547 W VOGEL AVE,AZ,PEORIA,14-JUL-21,07/19/2021,20210812,1,2,28-JUL-21
CASTILLO'S TRUCKING LLC,(626) 466-7085,CASTILLO.TRUCKING925@GMAIL.COM,1281192,3682126,132 N 17TH AVE,AZ,YUMA,19-JUL-21,07/22/2021,20210812,1,2,07-OCT-21
EDILS TRUCKING,(520) 213-7234,CRISTINABERNAL118@GMAIL.COM,1199992,3388919,2329 E ALIDA TRL,AZ,CASA GRANDE,29-JAN-20,02/12/2021,20210401,1,1,14-JUL-21
AD TRANSCO INC,(480) 526-3434,ARUNAS@ADTRANSCO.COM,1205285,3574596,14913 N 102ND ST,AZ,SCOTTSDALE,23-FEB-21,02/26/2021,20210401,1,1,18-NOV-21
AMERICAN GREAT TRANSPORTATION LLC,(623) 216-1605,ARTURITO@YAHOO.COM,1205377,3563634,11126 W HOLLYWOOD AVE,AZ,YOUNGTOWN,04-FEB-21,02/26/2021,20210401,1,1,05-FEB-21
JOYRIDE ENTERPRISES INC,(616) 881-1317,TBEARDAZ@GMAIL.COM,1205486,3574907,809 W GERMANN RD,AZ,CHANDLER,23-FEB-21,02/26/2021,20210401,1,2,23-FEB-21
ELO MAX TRANSPORT LLC,(520) 548-1555,DIAMONDSERVICES03@GMAIL.COM,1208315,3579099,791 N DAVIDSON RD,AZ,VAIL,01-MAR-21,03/04/2021,20210401,1,1,23-MAR-21
SKY TRANSPORT LLC,(602) 775-4787,FILEMONNAVA1973@GMIAL.COM,1209073,3580204,3224 W ADAMS ST APT 3,AZ,PHOENIX,03-MAR-21,03/08/2021,20210401,1,1,05-APR-21
SOLID GROUP INVESTMENTS LLC,(480) 356-3578,JCASTILLO6601@GMAIL.COM,1213293,3335152,7802 W SOUTHGATE AVE,AZ,PHOENIX,16-SEP-19,03/16/2021,20210401,9,9,03-JAN-22
LADYBIRD TRANSPORT INC,(520) 689-9977,LADYBIRDTI21@GMAIL.COM,968252,2884171,599 US 60,AZ,SUPERIOR,28-APR-16,02/18/2021,20210401,2,4,26-APR-21
ST MICHAEL TRANSPORTATION LLC,(480) 559-4196,GMGUTIERREZ@ME.COM,1197997,3563893,5315 E BROADWAY RD APT 2030,AZ,MESA,04-FEB-21,02/09/2021,20210528,1,1,10-MAY-21
A E R LOGISTICS LLC,(520) 281-9109,EDDIE@REALVALUESALES.COM,1211150,3583345,2921 N GRAND AVE STE 9,AZ,NOGALES,08-MAR-21,03/11/2021,20210528,1,1,23-SEP-21
TOMORROW LOGISTICS LLC,(602) 367-0058,TOMORROWLOGISTICS6@GMAIL.COM,1213257,3586465,6622 WEST BUCKEYE,AZ,PHOENIX,11-MAR-21,03/16/2021,20210528,2,3,20-MAY-21
3RD GENERATION TRANSPORTATION LLC,(602) 451-9310,JAMEYASHMENT77@GMAIL.COM,1226130,3605393,4490 S COBBLESTONE ST,AZ,GILBERT,05-APR-21,04/08/2021,20210528,1,1,08-APR-21
BOSS LADY TRUCKING LLC,(520) 980-1161,LADYBOSSTRUCKING@GMAIL.COM,1234268,3617246,239 OTATE CT,AZ,RIO RICO,21-APR-21,04/26/2021,20210528,1,1,23-APR-21
MOON TRUCKING LLC,(623) 980-7672,JORGEAGUILA245@GMAIL.COM,1238046,3622641,3712 W TONTO ST,AZ,PHOENIX,28-APR-21,05/03/2021,20210528,1,1,28-APR-21
GALVAN TRANSPORT LLC,(602) 814-9625,NOEGALVAN0923@GMAIL.COM,1241288,3627240,11615 N 31ST LN,AZ,PHOENIX,04-MAY-21,05/07/2021,20210528,1,1,08-JUN-21
EV TRUCKING INC,(480) 757-4701,EVTRUCKINGAZ@GMAIL.COM,1243476,3630283,18402 N 19TH AVE # 339,AZ,PHOENIX,07-MAY-21,05/12/2021,20210528,7,7,20-JAN-22
DANGELO TRUCKING LLC,(602) 510-6214,RAYMONDLIZARRAGA11@ICLOUD.COM,1244007,3631060,4312 N 50TH DR,AZ,PHOENIX,10-MAY-21,05/13/2021,20210528,1,1,10-MAY-21
ARG EXPRESS LLC,(602) 681-7446,ALEXANDER_RODRIGUEZ24@YAHOO.COM,1244257,3631270,4120 S 96TH LN,AZ,TOLLESON,10-MAY-21,05/13/2021,20210528,1,1,10-MAY-21
3 SONS DP LLC,(602) 677-5366,SMBEKRIC@ME.COM,1244336,2104913,1461 W RUNION,AZ,PHOENIX,21-DEC-10,05/13/2021,20210528,1,1,28-DEC-21
3 SONS DP LLC,(602) 677-5366,SMBEKRIC@ME.COM,1244336,2104913,1461 W RUNION,AZ,PHOENIX,21-DEC-10,05/13/2021,20210528,1,1,28-DEC-21
SYLVESTER RUELAS LLC,(602) 469-4168,SYLVESTERRUELAS@GMAIL.COM,980180,2909956,10380 W PRIMROSE DR,AZ,AVONDALE,17-JUL-16,04/29/2021,20210528,1,2,31-OCT-21
J AND T LOGISTICS LLC,(623) 330-9200,JACKLYNMSMALL@YAHOO.COM,1169052,3521518,5740 N 59TH AVE APT 3061,AZ,GLENDALE,13-NOV-20,11/18/2020,20210726,1,1,04-DEC-20
NSI TRANSPORT LLC,(602) 615-0976,NORM@NSITRANSPORT.COM,1180944,3539090,9432 S 35TH GLEN,AZ,LAVEEN,21-DEC-20,12/24/2020,20210726,1,1,01-SEP-21
CR PROMINENT TRUCKING,(480) 370-9745,CRPROMINENTLLC@YAHOO.COM,1237702,3622156,6013 W MARLETTE AVE,AZ,GLENDALE,27-APR-21,04/30/2021,20210726,1,1,04-SEP-21
JR & Y TRUCKING LLC,(520) 982-2255,JUNIORMORENO_14@HOTMAIL.COM,1255606,3584275,4325 S 7TH AVE APT A,AZ,TUCSON,08-MAR-21,06/04/2021,20210726,2,1,19-AUG-21
ROLLOUT LLC,(602) 703-8144,DURAN.VIDAL@TCSPHOENIX.COM,1258470,3651039,3416 S 97TH DR,AZ,TOLLESON,07-JUN-21,06/10/2021,20210726,1,1,07-JUN-21
FARBROS DISTRIBUTORS LLC,(480) 612-7295,FARBROS772@GMAIL.COM,1268026,3664191,4628 S JOSHUA TREE LN,AZ,GILBERT,23-JUN-21,06/28/2021,20210726,1,1,01-SEP-21
TOLN LOGISTICS LLC,(702) 287-8634,SEANTIY@TOLNLOGISTICSLLC.COM,1269006,3665547,340 W 32ND ST,AZ,YUMA,24-JUN-21,06/29/2021,20210726,1,1,24-JUN-21
ADAM TRUCKING LLC,(706) 386-6722,SAM@TMSTRANSATL.COM,62986,3670134,3420 E SHEA BLVD   SUITE 200,AZ,PHOENIX,01-JUL-21,07/08/2021,20210726,2,2,26-JUL-21
NJI LLC,(702) 704-4510,COLTONTEERLINK@GMAIL.COM,1200136,3566985,1174 E PEPPERMILL PALMS BLVD,AZ,SCENIC,09-FEB-21,02/12/2021,20210322,3,3,09-FEB-21
VDS TRUCKING LLC,(623) 418-7880,ROYC34@GMAIL.COM,1203567,3572043,17719 W TASHA DRIVE,AZ,SURPRISE,18-FEB-21,02/23/2021,20210322,1,4,18-FEB-21
PDL TRUCKING LLC,(520) 415-4842,PDLTRUCKINGLLC@GMAIL.COM,1204467,3573426,485 ALONDRA CT,AZ,RIO RICO,20-FEB-21,02/24/2021,20210322,1,1,06-APR-21
WILL TRANSPORT LLC,(480) 843-2230,WILL@WEWILLTRANSPORTSOLUTIONS.COM,1208576,3579480,7117 W NANCY RD,AZ,PEORIA,02-MAR-21,03/05/2021,20210322,1,1,02-MAR-21
CHUCKY'S FARMS LLC,(928) 750-8333,HATCH022@GMAIL.COM,1095171,3401959,11648 S SOMERTON AVE,AZ,YUMA,28-FEB-20,12/01/2021,20211223,1,1,23-NOV-21
DOMINIC RICHARD PALECKI,(520) 831-4181,DOMPALECKI86@HOTMAIL.COM,1284450,3686614,19775 E CACTUS WREN DR,AZ,MAYER,24-JUL-21,07/28/2021,20211223,1,1,14-SEP-21
SECURE CONNECTIONS LLC,(336) 528-5400,ROLLINSCELIA22@GMAIL.COM,1325476,3742665,21068 W MAIN ST APT 223,AZ,BUCKEYE,13-OCT-21,10/18/2021,20211223,1,4,13-OCT-21
QUALITY MOVERS AZ LLC,(480) 433-3572,QUALITYMOVERSAZ@GMAIL.COM,1340578,3763236,1634 N LONGMORE ST,AZ,CHANDLER,11-NOV-21,11/16/2021,20211223,1,2,15-NOV-21
MK LOGISTICS LLC,(623) 210-6942,KTRETO@TCSPHOENIX.COM,1342689,3766137,30314 N 217TH AVE,AZ,WITTMANN,16-NOV-21,11/19/2021,20211223,1,1,16-NOV-21
FELIPE BRECEDA,(602) 715-7760,FBRECEDA@GMAIL.COM,1344069,3768050,5025 W LAMAR RD,AZ,GLENDALE,18-NOV-21,11/23/2021,20211223,1,4,18-NOV-21
WIDE EYED LOGISTICS LLC,(520) 235-6000,SLHOP.INS@GMAIL.COM,1345864,3770697,2202 E KLEINDALE RD,AZ,TUCSON,23-NOV-21,11/29/2021,20211223,1,1,23-NOV-21
MTA TRANSPORT LLC,(480) 578-5717,MTATRANSPORT4@GMAIL.COM,1349043,3774817,1334 E PENNY LN,AZ,SAN TAN VLY,02-DEC-21,12/07/2021,20211223,1,1,02-DEC-21
PRIMETIME TRANSPORT LLC,(480) 703-0922,DESERTAZ@LIVE.COM,1158641,3505655,4802 E RAY RD STE 23,AZ,PHOENIX,15-OCT-20,10/20/2020,20211203,1,1,26-JAN-21
K L ESTRELLA TRANSPORTATION LLC,(520) 470-9453,CASEY@DOUBLERTRANS.COM,1281979,3683213,989 E FRONTAGE RD,AZ,RIO RICO,20-JUL-21,07/23/2021,20211203,4,4,28-SEP-21
REHANA FREIGHT LLC,(480) 531-4003,DBLOCK27@ROCKETMAIL.COM,1299107,3706532,25647 N 68TH DR,AZ,PEORIA,21-AUG-21,08/25/2021,20211203,1,4,21-AUG-21
IRON EXPRESS LLC,(602) 704-2063,BLEE@PACWESTTRADING.COM,1300356,3708224,24215 N 14TH ST,AZ,PHOENIX,24-AUG-21,08/27/2021,20211203,1,1,06-DEC-21
BADSIN SERVICES LLC,(562) 688-7035,BADSINSERVICESLLC@GMAIL.COM,1331269,3750726,7362 W DESERT LN,AZ,LAVEEN,25-OCT-21,10/28/2021,20211203,1,1,25-OCT-21
FGZ TRANSPORT LLC,(520) 471-9224,FGZ.BUSINESS@GMAIL.COM,1341590,3764636,725 W CALLE LERDO,AZ,TUCSON,14-NOV-21,11/18/2021,20211203,1,1,14-NOV-21
O & A TRANSPORTATION LLC,(602) 570-5477,OMAR.ALKESSI@YAHOO.COM,1341728,3764818,5620 W BLOOMFIELD RD,AZ,GLENDALE,15-NOV-21,11/18/2021,20211203,1,1,15-NOV-21
JOURNEY'S TRUCKING LLC,(602) 509-9700,JOURNEYSTRUCKINGPHX@GMAIL.COM,196570,3204062,3627 W MARCO POLO RD,AZ,GLENDALE,23-OCT-18,11/19/2021,20211203,1,1,22-OCT-21
VG TRANSPORTATION LLC,(602) 503-0389,VGBEKEAH@GMAIL.COM,1037424,3281179,6540 W HUBBELL ST,AZ,PHOENIX,01-MAY-19,04/09/2021,20210423,1,2,08-DEC-20
1143 TRANSPORT LLC,(480) 688-2463,BRUEHLE.DLEA@GMAIL.COM,1212439,3585210,4776 E GUADALUPE RD APT 1004,AZ,GILBERT,09-MAR-21,03/12/2021,20210423,1,1,19-OCT-21
NORTHSHORE WATERSPORT RENTALS LLC,(623) 866-3938,HEATH.PORRETTA@GMAIL.COM,1225048,3603792,555 N COLLEGE AVE APT 1030,AZ,TEMPE,02-APR-21,04/07/2021,20210423,1,1,02-APR-21
LOS POPOS TRUCKING LLC,(520) 980-2201,CUERVITO1969@GMAIL.COM,1225168,3603988,1221 CALLE AVESTRUZ,AZ,RIO RICO,02-APR-21,04/07/2021,20210423,1,1,02-APR-21
D & D NASSER LOGISTICS LLC,(520) 415-4247,DDNASSERLOGISTICSLLC@GMAIL.COM,1226589,3606067,1075 TIZIMIN CT,AZ,RIO RICO,06-APR-21,04/09/2021,20210423,1,1,06-APR-21
LMSR LLC,(520) 270-2181,MR.LUCAS.MENCHACA@GMAIL.COM,1320844,3736242,8521 N LONE RANGER RD,AZ,TUCSON,04-OCT-21,10/07/2021,20211201,1,2,04-OCT-21
OVERGUARD TRUCKING LLC,(480) 586-7716,OVERGUARDTRUCKING@TCSPHOENIX.COM,1332499,3752269,1028 E GREENWAY ST,AZ,MESA,26-OCT-21,10/29/2021,20211201,2,4,26-OCT-21
GOMEZ BOYS TRANSPORTATION LLC,(602) 425-6400,08DJGOMEZ@GMIAL.COM,1337552,3759159,3349 W MORELAND ST,AZ,PHOENIX,05-NOV-21,11/10/2021,20211201,1,1,06-DEC-21
SAYA FREIGHT LLC,(623) 227-8445,ABDIRAHIN.AWES2375@GMAIL.COM,1255240,3646525,502 N 51ST ST APT 41,AZ,PHOENIX,30-MAY-21,06/03/2021,20210721,1,3,30-MAY-21
CJ TRANSPORTING LLC,(602) 761-0240,CJTRANSPORTING15@GMAIL.COM,1271048,3668367,406 4TH AVE E,AZ,BUCKEYE,29-JUN-21,07/02/2021,20210721,1,1,29-JUN-21
GOREE'S BLESSING EXPRESS LLC,(708) 595-6051,DANNYGEE27@YAHOO.COM,1165701,3516529,1950 W TIERRA BUENA LN UNIT 1002,AZ,PHOENIX,04-NOV-20,11/09/2020,20210729,1,1,04-NOV-20
